,Text,label
1102,@McDonalds please follow the example of @CocaCola and stop your business in Russia. Set an example by nenouncing the invasion of #ukraine and the brutal murder of its citizens. #BoycottRussia #FuckPutin,-1
1103,@peckham65Grant Someone who’s goading NATO.,0
1104,"Nato is watching war. 
#Zelensky #SlavaUkraini ✊🇺🇦❤
#Ukrania &amp; #Russian #NATO #NoWar https://t.co/i0ra6q879L",0
1105,"First Covid, then Russia invades Ukraine now Shane Warnes dies...I hate this world 🌎",-1
1106,@MrHickmott They are already a client state of Russia. They are keeping Lukashenko in power.,0
1107,Tells me that NATO won't be pressured into making a decision that would result in an all-out war for their allies. They will not be bullied either. Stoltenberg has this spot on. #RussianUkrainianWar #StandWithUkraine 🇺🇦 https://t.co/jHSyk6YlFQ,0
1108,@KremlinRussia The beginning of the end for Putin and his criminal regime,-1
1109,"🇺🇦-founded Grammarly is donating all the money it made in Russia since 2014 #StandWithUkraine️ #Ukraine️ #StopPutinNOW 
https://t.co/Ja2AvDzTDu",0
1110,Putin’s crazy horse act and irrationality is designed to sow confusion in the west- on the contrary- everything is measured and calculated #Ukraine,-1
1111,"@johnpaul_newman There’s a kind of euphoria when companies like Coca-Cola and McDonald’s pull out of Russia. I certainly get it. On the other hand, it just seems really really sad.",1
1112,What would I want for my upcoming 70th birthday #Putin surely must have asked himself? #Ukraine would make for a perfect gift to myself 🤷‍♀️ And any pretext goes. #StandWithUkraine 🇺🇦 #invasion https://t.co/jn34b442W9,1
1113,In the event that Ukraine is overrun these men must be given asylum in the West https://t.co/Joyp63ZXki,0
1114,LEAVING: SF for UKRAINE  🇺🇸🇺🇦 https://t.co/qKTA6h9BNj via @YouTube,0
1115,@MoniqueCamarra That is why Kosovo want to enter NATO.,0
1116,"@miliaxy @goa_niz As I said above, India is stuck between a rock and a hard place. None of the choices are desirable. But if the West itself demurs from taking tough steps, it is unrealistic to expect that India will 'publicly' criticise Russia. https://t.co/NASRlcRPjO",-1
1117,"@AnnaChzn0 @fibica_ @olex_scherba Call it what you want, in the end Serbia is Russia",0
1118,"Just posted a photo @ Kyiv, Ukraine https://t.co/v6TuvJBK7E",0
1119,China's balancing act on Russian invasion of Ukraine explained https://t.co/308unZrYAs via @ConversationUS,0
1120,"While #Russia plays games to drive up oil prices they shoot themselves in the foot and drive (sic) more of this.

Bye bye #RussianColonialism oil, hello cheap sovereign energy. Good for national security, good for the economy 👍 

Thank you @Tesla @elonmusk! https://t.co/hJbBctLsP5",1
1121,@SarahLouise_146 @Emanuel38133305 he would answer: it's a lie. They are all in Russia.,0
1122,Can you lob tweets into #Russia ? Asking,0
1123,"Social media post in #Taiwan that unlike for #Ukraine, US will send troops to fight for Taiwan because of the ""US-Taiwan Relations Act"".

(Actually, the Taiwan Relations Act doesn't obligate US to defend Taiwan; @iingwen @MoNDefense needs to improve education about this) https://t.co/zNSVh1CLvI",0
1124,"Let’s be very clear on something. If you’re Nigerian in Ukraine, it’s not the responsibility of Ukraine to prioritise your safety. That’s the responsibility of @NigeriaGov. The responsibility of Ukraine now is to safeguard their citizens especially their women and children first!",1
1125,What a desperate and delusional claim sone are making that the Russian attack on Ukraine is to cull the rising Neo-nazis.  You don’t attack an entire country because of a minority of trouble-makers.,-1
1126,"Trying to relocate my family from Ukraine to EU all the week 

They don’t want.",0
1127,"And is all begins….
Still time to donate to the 24ht fence-a-Thon or just turn up and fence!! 
#fencing #ukraine #fundraising https://t.co/ISk4wixRiz",0
1128,"So proud of this beautiful window I created today with my friend @elenacudworth for her Skin Clinic @eleniqueskinclinic 💗 Elena’s family are currently in Ukraine, so we wanted to create a window to symbolise Peace ☮️ Here is our finished creation titled 
“ Arch of Peace “ https://t.co/vwhMxWiF2S",1
1129,Why the Russia-Ukraine Crisis Is Relevant to Teachers https://t.co/nJgBbCgPMv,-1
1130,Liverpool vs Russia in less than 30 minuted away.,0
1131,Donate to Red Cross Response in Ukraine by Singapore Red Cross Society https://t.co/2l2EHMuRIr,0
1132,@SheepoTrillion And also. I feel for Ukraine.,0
1133,"Republika Srpska news be like:
-Ukraine attacked Russia
-Ukraine dismisses talks
-Russian ""intervention""
-Fights in Kyiv between Ukrainans only
-On streets of Kyiv, paramilitary only -Lots of robberies. No Russians only robbers at war
-Doc 'Conversations with #putin'
🤣or🤮 https://t.co/HmRKPAgTPH",-1
1134,"This is pretty compelling &amp; concerning
https://t.co/77nSQmKa2v #russia #ukraine #ChemicalWeapons",1
1135,"#Russia #Ukraine #war
It's a war in Europe stupid!
https://t.co/1dyIPw1l4R",-1
1136,"Russian embassy in Lisbon covered with the Ukraine colours last night

#StandWithUkraine️ #Ukraine https://t.co/Gx275emNIz",0
1137,@Klitschko It is extremely sad that this is happening.  The biggest problem to solve is how to stop it without direct engagement with Russia.  It is Russia that needs to stop.,-1
1138,@klimchuk @Brandulf44 @DmytroKuleba @MFA_Ukraine He was even before he was president,0
1139,There are two types of people. People who talk about Ukraine. And people who dun .,0
1140,"Dayana won !
Good for Ukraine 🙏😀

It was an excellent match - Sorana played well #LyonOpen #WTA https://t.co/nOzQQuISs7 https://t.co/P5IVyunOvr",1
1141,Oil price rises to highest level since 2008 on talk of Russia oil sanctions https://t.co/qKmryR5rev,0
1142,"""Pootin flush yourself.""
#Berlin with #Ukraine https://t.co/SmeydOJD3U",0
1143,Shame on Serbian fans of @crvenazvezdafk @crvenazvezda_en A cemetery scene in the football stadium in Ukraine flag colors is just sick #StandWithUkraine https://t.co/t1i3utcolq,-1
1144,@Forbes Fabulous.....house some Ukraine family's left homeless  on it for double measure,0
1145,A 6-year-old girl speaks for the World #Ukraine #UkraineRussia #Kyiv #Київ #Kiev #UkraineRussiaWar https://t.co/BSG6n2bxQy,0
1146,"estimated 500k today in Berlin. #ukraine #peaceforukraine #helpukraine @ Berlin, Germany https://t.co/4GJStiiEnZ",0
1147,"@_SachinGaur I loved this response at the time and I still love it now

It applies as much to Ukraine/Russia as it does to Pakistan/India

And I am serious when I say that the Russian people need India more than ever as a trading partner

There's a significant risk of overreach for sanctions",1
1148,Here we go again. PM heading for Saudi Arabia to try for more oil. The Saudis are similar to Russia with brutal treatment of its people and has been bombing the Yemen for years. Now we go there with a begging bowl. Perhaps people will now realise the futility of Brexit.,-1
1149,"@BBCWorld NATO has a duty to defend mass murder, stop being so weak, Putin's troops will cave in to full scale attack.",-1
1150,@MaxKnows18 NATO needs u boy,0
1151,Putin is indeed targeting civilians in Ukraine. https://t.co/OwuoDdl2Wi,0
1152,"And she adds that you can't maintain soft power if you make the wrong calls when it comes to hard power. She compares Hungary to Poland's responses to Ukraine as a clear example. 

'Soft power is pushed by war.'",-1
1153,"#Bolt cars have #Ukraine colours. Guess what I'm using  today instead of @Uber... @bolt
#StandWithUkraine #StopPutin #HumanRights #EUSolidarity #FascismNeverAgain #FascismoNuncaMais https://t.co/LnO5IXNpku",0
1154,The President of Belarus gave orders to his army to integrate and cooperate with the Russian army in the invasion of Ukraine https://t.co/Lk3d9nnxot via @AlArabiya_Brk #Belarus,0
1155,"According to the Germany Federal Ministry of the Interior, around 50,300 war refugees from Ukraine have been registered so far. However, the number of people entering the country could be higher because there are no border controls https://t.co/ymBxAYPOzz via @MDRAktuell #Ukraine",-1
1156,"@BriW74 Ukraine is fighting a war against potential extinction. Why would they give a shit about a few foreigners silly enough to think they could help like it's 1930s? Unless you can find a way to turn up at scale with kit, it's hardly surprising",-1
1157,Russia: we aren’t going to name names…. https://t.co/MC9ZjYDilE https://t.co/rHLBKaEGyn,0
1158,"Good Morning to all humans

Whilst having your morning beverage, please take a moment to sign this petition. Let’s do all we can to stop the war ☮️ 🇺🇦

Thank you, fellow Twitters 🐦 

#Ukraine #StopTheWar #NATO #Petition https://t.co/0ZIFboxTxK",1
1159,"The perfect answer, usa always wants of course to liberate the people but Russia ! True example of invasion https://t.co/7XRwhwVnbk",1
1160,"We load the bus with humanitarian aid and send it to Kyiv🚚🔥

People who have been left without water, food, clothes and medicine are waiting for help🆘 @ Kyiv, Ukraine https://t.co/OplFc2QzSf",0
1161,Opinion polls in a dictatorship #Russia 👇🏾 https://t.co/wXhDoCB7Tn,0
1162,Give money not goods. #Ukraine https://t.co/ME7W3BMxTV https://t.co/MeQG0ELdx5,0
1163,"I can’t stop thinking about the Ukrainian elderly and disabled civilians trapped in their own homes, unable to flee. Evil. #Ukraine",-1
1164,Thank you Wendy. It is crucial we work closely together to support Ukraine @ItalyMFA https://t.co/TDNYVvOoLG,1
1165,"A good book always helps. Sometimes, two are even better. Your choice? 🤓🇪🇺🇺🇦 #StandWithUkraine #Ukraine https://t.co/8C3R8U6LSR",1
1166,"I was right finally, Germany stoped the war, They set beside russia not fighting and prohibited Ukrainian self defence in the other hand they opened Fast Track EU for ukraine and accept all refugees helping them.

This is the right way Dart Vader, intention to kill is criminal",-1
1167,"That Putin have mercy on us and that NATO does not start the war for power and money disguised as mercy with Ukraine, because no one has mercy with indigenous people, Venezuela, Africa, the attack against it will be only for money that if it is clear",1
1168,"Two, from Russia with love

#KDLexCloserFancon",1
1169,"@dgaytandzhieva @MargaretFerrier Please retract your false assertion just seen on @BBCParliament channel that Russia's assertion re Bio Weapons is false. Of course @cabinetofficeuk &amp; @Cabinet agree w. you &amp;
@BWallaceMP but you're dead wrong, see above &amp; @ggreenwald - @HoCPress @raymcgovern #MSM",-1
1170,"Who's watching? #Ukraine
FORTE12 https://t.co/MmpsgCECqb https://t.co/uGwbvpMpLg",0
1171,"@deutschebahn is giving free train rides for all Ukrainians from Polland to Germany. 
#nomorewar #ukraine #db @ Berlin, Germany https://t.co/QZKLMWmvuZ",1
1172,"Chilling comparisons, at the #Berlin anti war protest. #Ukraine #Russia https://t.co/nO3HXfPlAt",-1
1173,"Sign reads “Putin is a war criminal”, caption says “In case you forgot”. The majority of Russians are not in support of this war.  
📸  @askandy @ Moscow, Russia https://t.co/pJ64YASkuw",-1
1174,"RT @EtatMajorFR:
#Europe | Participation 🇫🇷 in the #NATO BRILLIANT JUMP 22 exercise.

Goals :
➡️ Test the reaction and projection capabilities of the #NATO Rapid Reaction Force (NRF)

➡️ Maintain our interoperability between allies and partners.#Strategic Solidarity https://t.co/4M7GRtC2ze https://t.co/ogxU2EgnPp",1
1175,@mfa_russia @mod_russia @DeptofDefense @MFA_Ukraine @RusembUkraine @RF_OSCE @RussiaUN @RusEmbUSA @StateDept @USEmbRu @OSCE_SMM @osce_ru f u c k  y o u.,0
1176,"@Bhatti_72 @TurkeyUrdu I don’t think that people has to live the shit to understand it. And certainly I don’t wish anyone more pain that the one we’re living in…

What I really wish is Justice.
For Ukraine. Palestine. Yemen. Kashmir.",1
1177,@olex_scherba It time for Kosovo recognition from Ukraine🇺🇦🇽🇰 https://t.co/CHyIqyUBQx,0
1178,Isn’t that damn crazy!!! Enough attack #ukraine 😡😡😡 #Repost #Retwet #StopPutinNOW #StopWarInUkraine #PutinHitler #huilo #DefeatPutin #SlavaUkraini https://t.co/NQo1s7DKWX,-1
1179,"THE person to follow to understand Russia is this dude, @kamilkazani . His threads are a rabbit hole paved in gold. https://t.co/QKtcWoo1g2",0
1180,"@LiamTheBrewer @ElaineByrne @newsworthy_ie @businessposthq Everything is not about electoral politics 

Sinn Féin need to clarify their views about Russia and its ally, China

Complain always about British imperialism but support (or stay silent on, which is the same as support) RUand CN imperialism and destruction of human rights",0
1181,What is happening in Ukraine is a horrible travesty but it has no bearing over the workers of your mass transit system expressing their right to protest against job cuts and pension changes,-1
1182,"Chernobyl nuclear power plant has been captured by Russian forces, Ukraine says https://t.co/Qs7POCKArg",0
1183,"I am so sad... Ukraine, my motherland is under attack... https://t.co/VvE4dXLgHk",-1
1184,One day we will have a dialogue about how VVP is a victim in all of this and was played by NATO and America ❤️,0
1185,"Proud to be one of the authors of the Resolution that the @Europarl_EN will vote tomorrow calling for the EU institutions to work towards granting EU candidate status to #Ukraine, in line with Article 49👇
https://t.co/atl0iXWSWb
@psdparleuropeu @EPPGroup @ppdpsd https://t.co/l5SmjUzebX",1
1186,@RudiGourmand @beckyexploring @CourseCharted @epicureanexpats @CHGOFoodScene @GayPuglia @f00dventuresRD @RoadTripsCoffee @travelexx Always tea for me. And Diana made these delicious sugar cookies in support of Ukraine. 🇺🇦 https://t.co/N6s8ifqEHI,1
